select count(*) count, SID, json_group_array(distinct SoundFile) uniq_files, json_group_array(distinct Ex) uniq_exs, json_group_array(SoundFile) files, json_group_array(Ex) exs from examples group by SID having count > 1 order by count desc;
count	SID	uniq_files	uniq_exs	files	exs
2	4480	["x","htm_4480.wav"]	["ウ⸢シナウ⸣　クトー　⸢ナー⸣ヌ"]	["x","htm_4480.wav"]	["ウ⸢シナウ⸣　クトー　⸢ナー⸣ヌ","ウ⸢シナウ⸣　クトー　⸢ナー⸣ヌ"]
2	4479	["x","htm_4479.wav"]	["マ⸢ダ⸣　ウ⸢シナーヌ"]	["x","htm_4479.wav"]	["マ⸢ダ⸣　ウ⸢シナーヌ","マ⸢ダ⸣　ウ⸢シナーヌ"]
2	4478	["x","htm_4478.wav"]	["ウ⸢シナウンテー⸣　ウ⸢モーン⸣セン"]	["x","htm_4478.wav"]	["ウ⸢シナウンテー⸣　ウ⸢モーン⸣セン","ウ⸢シナウンテー⸣　ウ⸢モーン⸣セン"]
2	4477	["x","htm_4477.wav"]	["ア⸢キ⸣ナイナ　ウ⸢ル⸣キティ　⸢ヤーヤシ⸣キ　ウ⸢シナイ　ナー⸣ヌ"]	["x","htm_4477.wav"]	["ア⸢キ⸣ナイナ　ウ⸢ル⸣キティ　⸢ヤーヤシ⸣キ　ウ⸢シナイ　ナー⸣ヌ","ア⸢キ⸣ナイナ　ウ⸢ル⸣キティ　⸢ヤーヤシ⸣キ　ウ⸢シナイ　ナー⸣ヌ"]
2	4474	["x","htm_4474.wav"]	["⸣シザマリラン　⸢ウシトゥマ⸣リナール　ス⸢グリムノー⸣　マ⸢リル⸣ティバン⸢ナー"]	["x","htm_4474.wav"]	["⸣シザマリラン　⸢ウシトゥマ⸣リナール　ス⸢グリムノー⸣　マ⸢リル⸣ティバン⸢ナー","⸣シザマリラン　⸢ウシトゥマ⸣リナール　ス⸢グリムノー⸣　マ⸢リル⸣ティバン⸢ナー"]
2	4473	["x","htm_4473.wav"]	["シザマリ"]	["x","htm_4473.wav"]	["シザマリ","シザマリ"]
2	4471	["x","htm_4471.wav"]	["⸣シザー　⸢ウシトゥマ⸣キ　シ⸢ティ　ヨーガリ　ベー⸣ティ　⸣アッパー　ウ⸢ヌ⸣　ッ⸢ふァバ⸣　カ⸢サ⸣ナイティ　⸢シー⸣　クーンティ　⸢マーリ　オーッ⸣タ"]	["x","htm_4471.wav"]	["⸣シザー　⸢ウシトゥマ⸣キ　シ⸢ティ　ヨーガリ　ベー⸣ティ　⸣アッパー　ウ⸢ヌ⸣　ッ⸢ふァバ⸣　カ⸢サ⸣ナイティ　⸢シー⸣　クーンティ　⸢マーリ　オーッ⸣タ","⸣シザー　⸢ウシトゥマ⸣キ　シ⸢ティ　ヨーガリ　ベー⸣ティ　⸣アッパー　ウ⸢ヌ⸣　ッ⸢ふァバ⸣　カ⸢サ⸣ナイティ　⸢シー⸣　クーンティ　⸢マーリ　オーッ⸣タ"]
2	4468	["x","htm_4468.wav"]	["カ⸢レー⸣　バーラ　⸢ミーチェー　ウシ⸣トゥ"]	["x","htm_4468.wav"]	["カ⸢レー⸣　バーラ　⸢ミーチェー　ウシ⸣トゥ","カ⸢レー⸣　バーラ　⸢ミーチェー　ウシ⸣トゥ"]
2	4465	["htm_4465.wav"]	["ク⸢レー⸣　バー　⸢ウシ⸣トゥ"]	["htm_4465.wav","htm_4465.wav"]	["ク⸢レー⸣　バー　⸢ウシ⸣トゥ","ク⸢レー⸣　バー　⸢ウシ⸣トゥ"]
2	4464	["x","htm_4464.wav"]	["ウ⸢シディプソー⸣　ムネー　イ⸢ザヌヌ⸣　イッ⸢ケン⸣　パ⸢タラクン⸣ツォー"]	["x","htm_4464.wav"]	["ウ⸢シディプソー⸣　ムネー　イ⸢ザヌヌ⸣　イッ⸢ケン⸣　パ⸢タラクン⸣ツォー","ウ⸢シディプソー⸣　ムネー　イ⸢ザヌヌ⸣　イッ⸢ケン⸣　パ⸢タラクン⸣ツォー"]
2	4448	["x","htm_4448.wav"]	["ウ⸢シックミ"]	["x","htm_4448.wav"]	["ウ⸢シックミ","ウ⸢シックミ"]
2	4447	["x","htm_4447.wav"]	["⸢マー⸣ビン　ウ⸢シックメー⸣　ミサムヌ"]	["x","htm_4447.wav"]	["⸢マー⸣ビン　ウ⸢シックメー⸣　ミサムヌ","⸢マー⸣ビン　ウ⸢シックメー⸣　ミサムヌ"]
2	4446	["x","htm_4446.wav"]	["⸢ピー⸣チナ　ウ⸢シックミ⸣　プサンドゥ　ウ⸢シックマラヌ"]	["x","htm_4446.wav"]	["⸢ピー⸣チナ　ウ⸢シックミ⸣　プサンドゥ　ウ⸢シックマラヌ","⸢ピー⸣チナ　ウ⸢シックミ⸣　プサンドゥ　ウ⸢シックマラヌ"]
2	4445	["x","htm_4445.wav"]	["⸢ピー⸣チナー　ウ⸢シックムナ"]	["x","htm_4445.wav"]	["⸢ピー⸣チナー　ウ⸢シックムナ","⸢ピー⸣チナー　ウ⸢シックムナ"]
2	4444	["x","htm_4444.wav"]	["シゥ⸢カーン⸣　ムノー　ムー⸢ル　クン⸣ナ　ウ⸢シックミ⸣　シキ"]	["x","htm_4444.wav"]	["シゥ⸢カーン⸣　ムノー　ムー⸢ル　クン⸣ナ　ウ⸢シックミ⸣　シキ","シゥ⸢カーン⸣　ムノー　ムー⸢ル　クン⸣ナ　ウ⸢シックミ⸣　シキ"]
2	4427	["htm_4427.wav","x"]	["ウ⸢シダマ⸣　カ⸢カリプス⸣ヌ　⸣ミー　⸣ミルカー　ウ⸢チ⸣ルンティ　シ⸢バ⸣　ミー　ミ⸢ル⸣ナ⸢ヨー"]	["htm_4427.wav","x"]	["ウ⸢シダマ⸣　カ⸢カリプス⸣ヌ　⸣ミー　⸣ミルカー　ウ⸢チ⸣ルンティ　シ⸢バ⸣　ミー　ミ⸢ル⸣ナ⸢ヨー","ウ⸢シダマ⸣　カ⸢カリプス⸣ヌ　⸣ミー　⸣ミルカー　ウ⸢チ⸣ルンティ　シ⸢バ⸣　ミー　ミ⸢ル⸣ナ⸢ヨー"]
2	4415	["x","htm_4415.wav"]	["⸢マー⸣ビン　イ⸢ジン⸣ジ　⸢ウシケー⸣　ミサムヌ"]	["x","htm_4415.wav"]	["⸢マー⸣ビン　イ⸢ジン⸣ジ　⸢ウシケー⸣　ミサムヌ","⸢マー⸣ビン　イ⸢ジン⸣ジ　⸢ウシケー⸣　ミサムヌ"]
2	4414	["x","htm_4414.wav"]	["⸢ウスク⸣　プ⸢ソー　パー⸣ク　⸢ウシキ"]	["x","htm_4414.wav"]	["⸢ウスク⸣　プ⸢ソー　パー⸣ク　⸢ウシキ","⸢ウスク⸣　プ⸢ソー　パー⸣ク　⸢ウシキ"]
2	4413	["x","htm_4413.wav"]	["⸢ウスクンティ⸣　ウムイ⸢ベー⸣ヌンドゥ　⸢タンガ⸣シェー　⸢ウスカラヌ"]	["x","htm_4413.wav"]	["⸢ウスクンティ⸣　ウムイ⸢ベー⸣ヌンドゥ　⸢タンガ⸣シェー　⸢ウスカラヌ","⸢ウスクンティ⸣　ウムイ⸢ベー⸣ヌンドゥ　⸢タンガ⸣シェー　⸢ウスカラヌ"]
2	4412	["x","htm_4412.wav"]	["ク⸢リ　ウシキ　フィーリ"]	["x","htm_4412.wav"]	["ク⸢リ　ウシキ　フィーリ","ク⸢リ　ウシキ　フィーリ"]
2	4395	["x","htm_4395.wav"]	["ビンダ⸢ロー⸣マキーナ　⸢ブー⸣　マコヤーヤ　⸢ビー⸣ルンティ　ア⸢ザリ　ブー"]	["x","htm_4395.wav"]	["ビンダ⸢ロー⸣マキーナ　⸢ブー⸣　マコヤーヤ　⸢ビー⸣ルンティ　ア⸢ザリ　ブー","ビンダ⸢ロー⸣マキーナ　⸢ブー⸣　マコヤーヤ　⸢ビー⸣ルンティ　ア⸢ザリ　ブー"]
2	4391	["x","htm_4391.wav"]	["パ⸢トゥマ⸣ヌ　⸢カンキザ⸣ロー　ウ⸢シクバンマー⸣　シゥ⸢カイ　ヨーラン⸣セン　イ⸢ズクバンドゥ⸣　シゥ⸢カイヨーッ⸣タ"]	["x","htm_4391.wav"]	["パ⸢トゥマ⸣ヌ　⸢カンキザ⸣ロー　ウ⸢シクバンマー⸣　シゥ⸢カイ　ヨーラン⸣セン　イ⸢ズクバンドゥ⸣　シゥ⸢カイヨーッ⸣タ","パ⸢トゥマ⸣ヌ　⸢カンキザ⸣ロー　ウ⸢シクバンマー⸣　シゥ⸢カイ　ヨーラン⸣セン　イ⸢ズクバンドゥ⸣　シゥ⸢カイヨーッ⸣タ"]
2	4364	["x","htm_4364.wav"]	["⸢パー⸣ク　⸢ウシナキ"]	["x","htm_4364.wav"]	["⸢パー⸣ク　⸢ウシナキ","⸢パー⸣ク　⸢ウシナキ"]
2	4363	["x","htm_4363.wav"]	["⸢マー⸣ビン　ウ⸢シナケー⸣　ミサムヌ"]	["x","htm_4363.wav"]	["⸢マー⸣ビン　ウ⸢シナケー⸣　ミサムヌ","⸢マー⸣ビン　ウ⸢シナケー⸣　ミサムヌ"]
2	4362	["x","htm_4362.wav"]	["ウ⸢シナク⸣　クトゥ"]	["x","htm_4362.wav"]	["ウ⸢シナク⸣　クトゥ","ウ⸢シナク⸣　クトゥ"]
2	4361	["x","htm_4361.wav"]	["⸣ヌーンクイーン　ウ⸢シナクン"]	["x","htm_4361.wav"]	["⸣ヌーンクイーン　ウ⸢シナクン","⸣ヌーンクイーン　ウ⸢シナクン"]
2	4360	["x","htm_4360.wav"]	["⸣クナー　ウ⸢シナカラヌ"]	["x","htm_4360.wav"]	["⸣クナー　ウ⸢シナカラヌ","⸣クナー　ウ⸢シナカラヌ"]
2	4359	["x","htm_4359.wav"]	["⸢ウン⸣マー　ガ⸢ヤー⸣ヌ　⸣ミーナ　ウ⸢シナキティ⸣　カ⸢ザ⸣ミシケー"]	["x","htm_4359.wav"]	["⸢ウン⸣マー　ガ⸢ヤー⸣ヌ　⸣ミーナ　ウ⸢シナキティ⸣　カ⸢ザ⸣ミシケー","⸢ウン⸣マー　ガ⸢ヤー⸣ヌ　⸣ミーナ　ウ⸢シナキティ⸣　カ⸢ザ⸣ミシケー"]
2	4358	["x","htm_4358.wav"]	["マーン⸢ベーマ⸣　ウ⸢シナケー⸣　ミサムヌ"]	["x","htm_4358.wav"]	["マーン⸢ベーマ⸣　ウ⸢シナケー⸣　ミサムヌ","マーン⸢ベーマ⸣　ウ⸢シナケー⸣　ミサムヌ"]
2	4357	["x","htm_4357.wav"]	["⸢マー⸣ビン　ウ⸢シナキ"]	["x","htm_4357.wav"]	["⸢マー⸣ビン　ウ⸢シナキ","⸢マー⸣ビン　ウ⸢シナキ"]
2	4356	["x","htm_4356.wav"]	["⸢ワー⸣　ウ⸢シナク⸣カー　⸢バン⸣ヌン　ウ⸢シナクン"]	["x","htm_4356.wav"]	["⸢ワー⸣　ウ⸢シナク⸣カー　⸢バン⸣ヌン　ウ⸢シナクン","⸢ワー⸣　ウ⸢シナク⸣カー　⸢バン⸣ヌン　ウ⸢シナクン"]
2	4355	["x","htm_4355.wav"]	["⸢マー⸣ビン　ウ⸢シナキ⸣　プサンドゥ　ウ⸢シナカラヌ"]	["x","htm_4355.wav"]	["⸢マー⸣ビン　ウ⸢シナキ⸣　プサンドゥ　ウ⸢シナカラヌ","⸢マー⸣ビン　ウ⸢シナキ⸣　プサンドゥ　ウ⸢シナカラヌ"]
2	4354	["x","htm_4354.wav"]	["⸣ティルナー　⸢ペーラン⸣スコー　ウ⸢シナキティ⸣　カ⸢タ⸣ミ　⸢パッ⸣タヤー"]	["x","htm_4354.wav"]	["⸣ティルナー　⸢ペーラン⸣スコー　ウ⸢シナキティ⸣　カ⸢タ⸣ミ　⸢パッ⸣タヤー","⸣ティルナー　⸢ペーラン⸣スコー　ウ⸢シナキティ⸣　カ⸢タ⸣ミ　⸢パッ⸣タヤー"]
2	4326	["x","htm_4326.wav"]	["パ⸢タキ⸣ヌ　ア⸢ザ⸣ヌ　⸣シーナ　⸣ウザドゥルヌ　⸢ミック　コー⸣マ　⸣ナシシケー"]	["x","htm_4326.wav"]	["パ⸢タキ⸣ヌ　ア⸢ザ⸣ヌ　⸣シーナ　⸣ウザドゥルヌ　⸢ミック　コー⸣マ　⸣ナシシケー","パ⸢タキ⸣ヌ　ア⸢ザ⸣ヌ　⸣シーナ　⸣ウザドゥルヌ　⸢ミック　コー⸣マ　⸣ナシシケー"]
2	4324	["x","htm_4324.wav"]	["ウ⸢サッ⸣キ"]	["x","htm_4324.wav"]	["ウ⸢サッ⸣キ","ウ⸢サッ⸣キ"]
2	4323	["x","htm_4323.wav"]	["⸢マー⸣ビン　ウ⸢サッ⸣ケー　⸣ミサムヌ"]	["x","htm_4323.wav"]	["⸢マー⸣ビン　ウ⸢サッ⸣ケー　⸣ミサムヌ","⸢マー⸣ビン　ウ⸢サッ⸣ケー　⸣ミサムヌ"]
2	4322	["x","htm_4322.wav"]	["ウ⸢サッキ⸣プサ　⸣ナルカー　⸣ドゥーシ　ウ⸢サッ⸣クン"]	["x","htm_4322.wav"]	["ウ⸢サッキ⸣プサ　⸣ナルカー　⸣ドゥーシ　ウ⸢サッ⸣クン","ウ⸢サッキ⸣プサ　⸣ナルカー　⸣ドゥーシ　ウ⸢サッ⸣クン"]
2	4321	["x","htm_4321.wav"]	["ウ⸢サッカ⸣ヌ"]	["x","htm_4321.wav"]	["ウ⸢サッカ⸣ヌ","ウ⸢サッカ⸣ヌ"]
2	4316	["x","htm_4316.wav"]	["⸢パー⸣ク　ウ⸢サッキ⸣リ"]	["x","htm_4316.wav"]	["⸢パー⸣ク　ウ⸢サッキ⸣リ","⸢パー⸣ク　ウ⸢サッキ⸣リ"]
2	4315	["x","htm_4315.wav"]	["ウ⸢サッキ⸣レー　⸣ミサムヌ"]	["x","htm_4315.wav"]	["ウ⸢サッキ⸣レー　⸣ミサムヌ","ウ⸢サッキ⸣レー　⸣ミサムヌ"]
2	4314	["x","htm_4314.wav"]	["⸣サウ　ウ⸢サッキ⸣ルカー　⸣パラーン　ウ⸢サッキ⸣ルン"]	["x","htm_4314.wav"]	["⸣サウ　ウ⸢サッキ⸣ルカー　⸣パラーン　ウ⸢サッキ⸣ルン","⸣サウ　ウ⸢サッキ⸣ルカー　⸣パラーン　ウ⸢サッキ⸣ルン"]
2	4313	["x","htm_4313.wav"]	["ウ⸢サッキララ⸣ヌ"]	["x","htm_4313.wav"]	["ウ⸢サッキララ⸣ヌ","ウ⸢サッキララ⸣ヌ"]
2	4312	["x","htm_4312.wav"]	["⸢グス⸣クナー　⸣パラー　ウ⸢サッ⸣キシケーン"]	["x","htm_4312.wav"]	["⸢グス⸣クナー　⸣パラー　ウ⸢サッ⸣キシケーン","⸢グス⸣クナー　⸣パラー　ウ⸢サッ⸣キシケーン"]
2	4307	["x","htm_4307.wav"]	["⸢パー⸣ク　ウ⸢サッ⸣カリ"]	["x","htm_4307.wav"]	["⸢パー⸣ク　ウ⸢サッ⸣カリ","⸢パー⸣ク　ウ⸢サッ⸣カリ"]
2	4306	["x","htm_4306.wav"]	["⸢マー⸣ビン　ウ⸢サッ⸣カレー　⸣ミサムヌ"]	["x","htm_4306.wav"]	["⸢マー⸣ビン　ウ⸢サッ⸣カレー　⸣ミサムヌ","⸢マー⸣ビン　ウ⸢サッ⸣カレー　⸣ミサムヌ"]
2	4305	["x","htm_4305.wav"]	["ウ⸢サッ⸣カル　⸣クトー　ナ⸢ラ⸣ヌ"]	["x","htm_4305.wav"]	["ウ⸢サッ⸣カル　⸣クトー　ナ⸢ラ⸣ヌ","ウ⸢サッ⸣カル　⸣クトー　ナ⸢ラ⸣ヌ"]
2	4304	["x","htm_4304.wav"]	["ウ⸢サッカル⸣ナ"]	["x","htm_4304.wav"]	["ウ⸢サッカル⸣ナ","ウ⸢サッカル⸣ナ"]
2	4303	["x","htm_4303.wav"]	["⸣パラーナ　ウ⸢サッ⸣カリティ　ヤッ⸢トゥ⸣シ　タティ⸢ベー"]	["x","htm_4303.wav"]	["⸣パラーナ　ウ⸢サッ⸣カリティ　ヤッ⸢トゥ⸣シ　タティ⸢ベー","⸣パラーナ　ウ⸢サッ⸣カリティ　ヤッ⸢トゥ⸣シ　タティ⸢ベー"]
2	4288	["x","htm_4288.wav"]	["プ⸢スン⸣ヤーヌ　プ⸢スヌ⸣　ッサディー　ウ⸢サギル⸣カー　⸣ドゥーン　ウ⸢サギルンティ⸣　ウ⸢ムイ⸣ヤー　ブ⸢レースヌ⸣　ヌー　ウ⸢サギリバ⸣　ミサユー　⸢ソー　シー⸣　ナ⸢ラ⸣ヌ"]	["x","htm_4288.wav"]	["プ⸢スン⸣ヤーヌ　プ⸢スヌ⸣　ッサディー　ウ⸢サギル⸣カー　⸣ドゥーン　ウ⸢サギルンティ⸣　ウ⸢ムイ⸣ヤー　ブ⸢レースヌ⸣　ヌー　ウ⸢サギリバ⸣　ミサユー　⸢ソー　シー⸣　ナ⸢ラ⸣ヌ","プ⸢スン⸣ヤーヌ　プ⸢スヌ⸣　ッサディー　ウ⸢サギル⸣カー　⸣ドゥーン　ウ⸢サギルンティ⸣　ウ⸢ムイ⸣ヤー　ブ⸢レースヌ⸣　ヌー　ウ⸢サギリバ⸣　ミサユー　⸢ソー　シー⸣　ナ⸢ラ⸣ヌ"]
2	4283	["x","htm_4283.wav"]	["ク⸢モーマヌ⸣　ニ⸢シンタヌ⸣　カ⸢ヤ⸣マナー　ヤ⸢マシ⸣カ　ウ⸢サギ⸣ヌ　⸢ブン⸣ティ⸢ダー"]	["x","htm_4283.wav"]	["ク⸢モーマヌ⸣　ニ⸢シンタヌ⸣　カ⸢ヤ⸣マナー　ヤ⸢マシ⸣カ　ウ⸢サギ⸣ヌ　⸢ブン⸣ティ⸢ダー","ク⸢モーマヌ⸣　ニ⸢シンタヌ⸣　カ⸢ヤ⸣マナー　ヤ⸢マシ⸣カ　ウ⸢サギ⸣ヌ　⸢ブン⸣ティ⸢ダー"]
2	4273	["x","htm_4273.wav"]	["ウ⸢レー　サッ⸣コー　プ⸢ス⸣　ウ⸢サウン⸠ダー"]	["x","htm_4273.wav"]	["ウ⸢レー　サッ⸣コー　プ⸢ス⸣　ウ⸢サウン⸠ダー","ウ⸢レー　サッ⸣コー　プ⸢ス⸣　ウ⸢サウン⸠ダー"]
2	4268	["x","htm_4268.wav"]	["ウ⸢サウ⸣　プ⸢ソー⸣　ブ⸢ラーヌ"]	["x","htm_4268.wav"]	["ウ⸢サウ⸣　プ⸢ソー⸣　ブ⸢ラーヌ","ウ⸢サウ⸣　プ⸢ソー⸣　ブ⸢ラーヌ"]
2	4267	["x","htm_4267.wav"]	["ウ⸢サイ⸣プサカー　ウ⸢サイ⸣バ"]	["x","htm_4267.wav"]	["ウ⸢サイ⸣プサカー　ウ⸢サイ⸣バ","ウ⸢サイ⸣プサカー　ウ⸢サイ⸣バ"]
2	4266	["x","htm_4266.wav"]	["パ⸢ナー⸣　ウ⸢サーヌ"]	["x","htm_4266.wav"]	["パ⸢ナー⸣　ウ⸢サーヌ","パ⸢ナー⸣　ウ⸢サーヌ"]
2	4265	["x","htm_4265.wav"]	["ッ⸢サー⸣バ　パ⸢ナー⸣　ウ⸢サイヤー⸣ティ　ア⸢ラ⸣キ"]	["x","htm_4265.wav"]	["ッ⸢サー⸣バ　パ⸢ナー⸣　ウ⸢サイヤー⸣ティ　ア⸢ラ⸣キ","ッ⸢サー⸣バ　パ⸢ナー⸣　ウ⸢サイヤー⸣ティ　ア⸢ラ⸣キ"]
2	4257	["x","htm_4257.wav"]	["ウ⸢ソーリリ"]	["x","htm_4257.wav"]	["ウ⸢ソーリリ","ウ⸢ソーリリ"]
2	4256	["x","htm_4256.wav"]	["ウ⸢ソーリル⸣　プ⸢ソー⸣　キ⸢マリブー"]	["x","htm_4256.wav"]	["ウ⸢ソーリル⸣　プ⸢ソー⸣　キ⸢マリブー","ウ⸢ソーリル⸣　プ⸢ソー⸣　キ⸢マリブー"]
2	4255	["x","htm_4255.wav"]	["⸣ウナー　⸢ベー⸣ルカー　マ⸢ジムン⸣　ウ⸢ソーリン⸠ダー"]	["x","htm_4255.wav"]	["⸣ウナー　⸢ベー⸣ルカー　マ⸢ジムン⸣　ウ⸢ソーリン⸠ダー","⸣ウナー　⸢ベー⸣ルカー　マ⸢ジムン⸣　ウ⸢ソーリン⸠ダー"]
2	4254	["x","htm_4254.wav"]	["ウ⸢ソーラヌ"]	["x","htm_4254.wav"]	["ウ⸢ソーラヌ","ウ⸢ソーラヌ"]
2	4253	["x","htm_4253.wav"]	["⸢ウンター⸣ラ　⸣ウズ　カ⸢バサ⸣リ　ウ⸢ソーリティ⸣　タ⸢マ⸣シヌギ　⸢ベー⸣タ"]	["x","htm_4253.wav"]	["⸢ウンター⸣ラ　⸣ウズ　カ⸢バサ⸣リ　ウ⸢ソーリティ⸣　タ⸢マ⸣シヌギ　⸢ベー⸣タ","⸢ウンター⸣ラ　⸣ウズ　カ⸢バサ⸣リ　ウ⸢ソーリティ⸣　タ⸢マ⸣シヌギ　⸢ベー⸣タ"]
2	4228	["x","htm_4228.wav"]	["⸢キュー⸣ヤ　イ⸢ソー⸣　パ⸢ラ⸣リンユー　⸢ヌー⸣シユーティ　⸢ウッ⸣カイムッカイ　⸢シーベー"]	["x","htm_4228.wav"]	["⸢キュー⸣ヤ　イ⸢ソー⸣　パ⸢ラ⸣リンユー　⸢ヌー⸣シユーティ　⸢ウッ⸣カイムッカイ　⸢シーベー","⸢キュー⸣ヤ　イ⸢ソー⸣　パ⸢ラ⸣リンユー　⸢ヌー⸣シユーティ　⸢ウッ⸣カイムッカイ　⸢シーベー"]
2	4226	["x","htm_4226.wav"]	["⸢マー⸣ビン　ウ⸢ケーリ"]	["x","htm_4226.wav"]	["⸢マー⸣ビン　ウ⸢ケーリ","⸢マー⸣ビン　ウ⸢ケーリ"]
2	4225	["x","htm_4225.wav"]	["⸢マー⸣ビン　ウ⸢ケーレー⸣　ミサムヌ"]	["x","htm_4225.wav"]	["⸢マー⸣ビン　ウ⸢ケーレー⸣　ミサムヌ","⸢マー⸣ビン　ウ⸢ケーレー⸣　ミサムヌ"]
2	4224	["x","htm_4224.wav"]	["ウ⸢ケール⸣クトー　ウ⸢ケールンドゥ　⸢ウーカサラ⸣ヌ"]	["x","htm_4224.wav"]	["ウ⸢ケール⸣クトー　ウ⸢ケールンドゥ　⸢ウーカサラ⸣ヌ","ウ⸢ケール⸣クトー　ウ⸢ケールンドゥ　⸢ウーカサラ⸣ヌ"]
2	4223	["x","htm_4223.wav"]	["ウ⸢ケーリ⸣クン"]	["x","htm_4223.wav"]	["ウ⸢ケーリ⸣クン","ウ⸢ケーリ⸣クン"]
2	4222	["x","htm_4222.wav"]	["⸣クナーテー　ウ⸢ケーラヌ"]	["x","htm_4222.wav"]	["⸣クナーテー　ウ⸢ケーラヌ","⸣クナーテー　ウ⸢ケーラヌ"]
2	4221	["x","htm_4221.wav"]	["⸣クナーティン　⸣フネー　ウ⸢ケールン"]	["x","htm_4221.wav"]	["⸣クナーティン　⸣フネー　ウ⸢ケールン","⸣クナーティン　⸣フネー　ウ⸢ケールン"]
2	4217	["x","htm_4217.wav"]	["ウ⸢ケーラシ⸣　プサンドゥ　ウ⸢ケーラス⸣　フネー　⸢ナー⸣ヌ"]	["x","htm_4217.wav"]	["ウ⸢ケーラシ⸣　プサンドゥ　ウ⸢ケーラス⸣　フネー　⸢ナー⸣ヌ","ウ⸢ケーラシ⸣　プサンドゥ　ウ⸢ケーラス⸣　フネー　⸢ナー⸣ヌ"]
2	4216	["x","htm_4216.wav"]	["ウ⸢ケーラサヌ"]	["x","htm_4216.wav"]	["ウ⸢ケーラサヌ","ウ⸢ケーラサヌ"]
2	4215	["x","htm_4215.wav"]	["⸣フニ　ウ⸢ケーラスン"]	["x","htm_4215.wav"]	["⸣フニ　ウ⸢ケーラスン","⸣フニ　ウ⸢ケーラスン"]
2	4157	["x","htm_4157.wav"]	["ウ⸢クバーヤ⸣　マ⸢ダ　モー⸣ヌ"]	["x","htm_4157.wav"]	["ウ⸢クバーヤ⸣　マ⸢ダ　モー⸣ヌ","ウ⸢クバーヤ⸣　マ⸢ダ　モー⸣ヌ"]
2	4156	["x","htm_4156.wav"]	["ウ⸢クバーヌ⸣　フ⸢トゥッチ⸣パー　⸣ナリティル　⸣ヤミ　ナ⸢ラン⸣ツォー"]	["x","htm_4156.wav"]	["ウ⸢クバーヌ⸣　フ⸢トゥッチ⸣パー　⸣ナリティル　⸣ヤミ　ナ⸢ラン⸣ツォー","ウ⸢クバーヌ⸣　フ⸢トゥッチ⸣パー　⸣ナリティル　⸣ヤミ　ナ⸢ラン⸣ツォー"]
2	4132	["x","htm_4132.wav"]	["⸢ソーラン⸣ヌ　ウ⸢クリヌ⸣　ピンマー　ッ⸢ふァ⸣マー　⸣スルイティ　ウ⸢ティン⸣ガビーン　アビ⸢オーシティ⸣　ウ⸢クリ　オーラシタ"]	["x","htm_4132.wav"]	["⸢ソーラン⸣ヌ　ウ⸢クリヌ⸣　ピンマー　ッ⸢ふァ⸣マー　⸣スルイティ　ウ⸢ティン⸣ガビーン　アビ⸢オーシティ⸣　ウ⸢クリ　オーラシタ","⸢ソーラン⸣ヌ　ウ⸢クリヌ⸣　ピンマー　ッ⸢ふァ⸣マー　⸣スルイティ　ウ⸢ティン⸣ガビーン　アビ⸢オーシティ⸣　ウ⸢クリ　オーラシタ"]
2	4130	["x","htm_4130.wav"]	["⸣ヨイ　⸢シン　オーララン⸣セン　⸣トンマー　ウ⸢クリ⸣　ム⸢タ⸣シ⸢ヨー"]	["x","htm_4130.wav"]	["⸣ヨイ　⸢シン　オーララン⸣セン　⸣トンマー　ウ⸢クリ⸣　ム⸢タ⸣シ⸢ヨー","⸣ヨイ　⸢シン　オーララン⸣セン　⸣トンマー　ウ⸢クリ⸣　ム⸢タ⸣シ⸢ヨー"]
2	4120	["x","htm_4120.wav"]	["⸣ウキンバ　フ⸢チ⸣ルティ　シ⸢キティ⸣　シジティ　ヌミ⸢ベー⸣タクトー　ウ⸢ム⸣テーラ　ドゥーパダ⸢バー⸣キン　⸢キンキン⸣　ナリ⸢ナー⸣ヌ"]	["x","htm_4120.wav"]	["⸣ウキンバ　フ⸢チ⸣ルティ　シ⸢キティ⸣　シジティ　ヌミ⸢ベー⸣タクトー　ウ⸢ム⸣テーラ　ドゥーパダ⸢バー⸣キン　⸢キンキン⸣　ナリ⸢ナー⸣ヌ","⸣ウキンバ　フ⸢チ⸣ルティ　シ⸢キティ⸣　シジティ　ヌミ⸢ベー⸣タクトー　ウ⸢ム⸣テーラ　ドゥーパダ⸢バー⸣キン　⸢キンキン⸣　ナリ⸢ナー⸣ヌ"]
2	4069	["x","htm_4069.wav"]	["ウ⸢ギナイ⸣バ"]	["x","htm_4069.wav"]	["ウ⸢ギナイ⸣バ","ウ⸢ギナイ⸣バ"]
2	4068	["x","htm_4068.wav"]	["ウ⸢ギナイヤー⸣　ミサムヌ"]	["x","htm_4068.wav"]	["ウ⸢ギナイヤー⸣　ミサムヌ","ウ⸢ギナイヤー⸣　ミサムヌ"]
2	4067	["x","htm_4067.wav"]	["タ⸢ラーン　ムノー⸣　ドゥーシ　ウ⸢ギナイ⸣　ミサカー　ウ⸢ギナウ⸣　クトー　⸣ナルン"]	["x","htm_4067.wav"]	["タ⸢ラーン　ムノー⸣　ドゥーシ　ウ⸢ギナイ⸣　ミサカー　ウ⸢ギナウ⸣　クトー　⸣ナルン","タ⸢ラーン　ムノー⸣　ドゥーシ　ウ⸢ギナイ⸣　ミサカー　ウ⸢ギナウ⸣　クトー　⸣ナルン"]
